Prompt,Language,Score Level,total word,distance,Hpoint,xmin,alpha,mu,sigma,logtrue,file,pl_s,pl_C,pl_R2,log_d,log_m,log_k,log_R2
4,7,medium,311,8.124038405,6,2.0,2.304261838,-4.164260002,2.079148815,0,1281611,0.655812439,22.92030555,0.962630788,3.4313545530000003,0.945138355,0.840257082,0.8636239840000001
3,3,medium,285,14.52583905,6,4.0,3.046937775,0.076485651,0.981551886,0,1281636,0.658654172,21.5224623,0.9327700040000001,3.12702517,0.6848936179999999,1.001978952,0.9294642209999999
6,1,medium,329,20.46948949,6,4.0,3.00924647,-7.199071536,2.136748041,0,1281875,0.70993834,28.27412853,0.944448707,3.149031662,0.50925452,1.188682395,0.905241319
0,6,high,309,3.8729833460000003,6,5.0,3.827095345,1.315657116,0.511238169,0,1282395,0.52067912,15.13615839,0.8982020359999999,2.7459830760000004,0.374503484,1.293002518,0.9302743
0,3,high,347,5.385164807000001,7,2.0,2.225402996,-1.4241451269999998,1.585287167,0,1282474,0.597889177,20.79568508,0.881677349,3.3702090439999997,0.849967887,0.885802643,0.748615928
3,0,medium,336,10.81665383,6,2.0,2.301901901,-0.37306478600000004,1.220571908,0,1282586,0.634505675,22.07517252,0.97236593,3.2842724569999997,0.776652027,0.925545866,0.942948345
3,2,high,333,13.56465997,7,2.0,2.303168999,-1.62144571,1.561506124,0,1282696,0.669495652,24.17428638,0.9666241040000001,3.442890785,0.936237935,0.838271925,0.9213883009999999
5,10,high,342,5.916079783,7,2.0,2.269241761,-4.522101571,2.181018484,0,1282758,0.642790128,25.29529578,0.92813494,3.45429798,0.761593438,0.9825569959999999,0.874332326
2,3,high,310,4.0,5,2.0,2.403690229,-2.549792374,1.67834778,0,1282776,0.578864233,16.60168009,0.916251822,3.128687124,0.9167295540000001,0.788308083,0.772494867
4,2,high,347,8.062257748,6,2.0,2.11031209,-0.30639963800000003,1.376989222,0,1282801,0.657528537,25.41939063,0.943567257,3.623252612,1.013922651,0.8252148140000001,0.7694846609999999
0,10,medium,298,5.916079783,7,7.0,4.0559811119999996,-0.982916217,1.05524579,0,1283134,0.60564111,21.27428376,0.913927692,3.2122631680000002,0.565662254,1.161038905,0.898792846
6,1,high,308,6.633249581,6,2.0,2.272179477,0.408900187,0.953997729,0,1283416,0.539756515,16.55603311,0.902066186,2.7736353539999996,0.346936731,1.355486171,0.92971236
0,2,medium,321,5.477225575,6,4.0,3.094866925,0.498247444,0.85237847,0,1283449,0.5573043010000001,18.30433548,0.928398981,2.8174162710000004,0.328780351,1.395238009,0.968802607
0,7,high,357,8.124038405,7,2.0,2.347275375,-1.200549788,1.419334568,0,1283963,0.612008023,22.76605856,0.968418832,3.158998563,0.536351294,1.134232493,0.973942309
2,3,medium,317,11.04536102,4,2.0,2.575657274,-7.5368247120000005,2.311489884,0,1284138,0.649143485,20.43904017,0.9656359859999999,3.2332554439999996,0.962269748,0.771958687,0.939308348
7,0,high,319,14.69693846,6,2.0,2.238594678,-1.2140877829999999,1.51869027,0,1284227,0.714575692,26.28328544,0.977912916,3.621822061,1.176160785,0.7297326340000001,0.877473382
2,5,medium,425,11.09053651,8,2.0,2.215288019,-0.558111705,1.3536868469999999,0,1284228,0.635270837,29.17258729,0.958853675,3.2830768619999997,0.42431076700000003,1.299328953,0.974695572
5,7,high,335,7.416198487000001,7,2.0,2.312187071,-0.574536163,1.2744476120000001,0,1284383,0.6031260629999999,20.37278616,0.95049486,3.200035162,0.696377791,0.979825112,0.916022992
0,5,low,147,2.236067977,3,4.0,4.857234129,1.361906976,0.25236497199999997,0,1284444,0.448984899,7.845774569,0.859545722,1.9713637880000001,0.23719010199999999,1.5016108869999998,0.932569072
0,3,high,374,9.110433579,6,2.0,2.4129232999999997,-2.2957669569999997,1.6189148569999998,0,1284705,0.635269968,23.18156365,0.978580763,3.345203469,0.817162355,0.8880585740000001,0.9425949779999999
7,4,high,365,6.0,7,2.0,2.4317649869999998,-4.011967476000001,1.9272642430000002,0,1284763,0.589710019,19.80398777,0.932257773,3.2443874239999997,0.793951264,0.88841175,0.857806118
5,1,high,403,8.774964387,7,2.0,2.179461161,0.043695581,1.183164424,0,1285067,0.6158842370000001,25.15248912,0.926448513,3.41521434,0.665658337,1.037736123,0.896002497
6,2,high,373,8.0,7,1.0,1.862006824,-1.19745246,1.499852458,1,1285087,0.578238788,20.85631763,0.9377132840000001,3.116060802,0.49415888700000005,1.175325937,0.9370701920000001
1,9,medium,432,8.485281374,7,2.0,2.2049931640000002,-1.8120872430000001,1.70206018,0,1285124,0.626659587,26.61416136,0.942394451,3.62196822,0.851879433,0.9095467009999999,0.8240305170000001
1,2,high,325,9.591663047,7,2.0,2.0681451109999998,0.861050049,0.913183885,0,1285151,0.62641836,22.16024923,0.943085837,3.367521425,0.788295827,0.9476695620000001,0.872441364
7,2,medium,273,6.0,6,4.0,2.870841767,0.316020473,0.9834531670000001,0,1285404,0.615664735,19.41078343,0.954369008,3.1173533260000004,0.651922632,1.042886789,0.933158519
4,0,medium,244,4.123105626,4,2.0,2.5626311719999997,-0.5965322829999999,1.106494492,0,1285480,0.55129166,13.18289838,0.965976355,2.732634806,0.673952708,0.920512054,0.938066117
7,3,medium,330,5.916079783,6,2.0,2.361242933,-2.018468252,1.601916708,0,1285567,0.5893799129999999,18.02468167,0.934750083,3.233563957,0.927803904,0.797370193,0.805834947
4,10,medium,319,13.41640786,6,3.0,2.369820362,-2.54964637,1.847454556,0,1285608,0.754286859,29.11080096,0.988387595,3.688310014,1.2392475809999999,0.706289093,0.891360952
3,7,medium,357,5.196152423,6,2.0,2.285698981,-2.136155301,1.696598922,0,1285680,0.608871818,22.6636595,0.935136512,3.3119769289999996,0.669194225,1.0269678690000001,0.902252486
3,2,medium,320,7.416198487000001,6,3.0,2.232145322,0.7292711209999999,1.087008771,0,1285910,0.686881793,24.77415347,0.965848629,3.5536180930000003,1.132376787,0.739512012,0.8088982920000001
5,3,high,382,9.327379053,5,3.0,2.6725560390000003,-1.0123164690000002,1.313119049,0,1286488,0.647082332,26.07358588,0.965544902,3.251810716,0.572546759,1.10480764,0.9694109320000001
4,6,medium,320,3.0,5,9.0,11.83675039,2.2456683999999996,0.013055589,0,1286501,0.48229326200000006,13.58243006,0.8733446840000001,2.510059144,0.22835162899999997,1.5419012980000002,0.95124274
2,5,medium,280,3.464101615,6,1.0,1.8377078059999998,-1.1676220290000001,1.536546865,1,1286790,0.528870675,15.86026115,0.8437491779999999,2.814501103,0.355173444,1.3821028830000002,0.903029438
1,10,medium,295,5.744562647,6,3.0,2.6591019769999997,-2.033009293,1.5335980390000001,0,1286791,0.615273838,20.41223227,0.965504861,3.07478602,0.570525309,1.105189776,0.97007448
1,9,medium,347,4.69041576,6,2.0,2.29715613,-1.017063302,1.4124085309999999,0,1287028,0.57730276,20.00620374,0.910737302,3.1385544860000003,0.566549946,1.100161222,0.90528363
3,9,medium,299,5.099019514,6,2.0,2.345031825,-0.479153194,1.219330952,0,1287264,0.564924887,18.18750543,0.927712159,2.838197205,0.36192355,1.3498574540000001,0.969662605
2,8,medium,325,7.615773106000001,6,2.0,2.193511553,0.6167250120000001,0.9222786690000001,0,1287278,0.6237147510000001,20.08486042,0.965551718,3.3421499310000002,0.977487397,0.7903452670000001,0.8517831509999999
7,6,medium,266,3.741657387,6,3.0,2.579978904,1.039892746,0.721383135,0,1287393,0.549747013,16.45786892,0.9005432090000001,2.775906724,0.339208755,1.410158105,0.95588104
6,4,high,310,4.898979486,5,2.0,2.390691054,-1.5847162000000001,1.477831551,0,1287401,0.588718144,17.439113,0.9546647840000001,3.1354860139999996,0.8421918079999999,0.845642844,0.8654304979999999
7,5,medium,392,7.071067812000001,8,2.0,2.235529671,-0.268494201,1.24222723,0,1287450,0.568927202,21.81556015,0.9150975259999999,3.075733273,0.384025845,1.326042331,0.9418362920000001
2,8,medium,290,8.062257748,5,2.0,2.279336944,-7.34030839,2.611601203,0,1288629,0.69594392,23.71632472,0.9306596079999999,3.535199087,1.2394076840000001,0.6885945590000001,0.712386985
2,0,low,246,3.16227766,5,8.0,11.64007725,2.130748941,0.013813735,0,1288671,0.507649263,11.96005492,0.8878285,2.5899100440000002,0.49902023100000004,1.0877389179999999,0.888301235
2,1,high,335,6.164414002999999,6,2.0,2.1356208430000003,0.357545465,1.09889105,0,1289381,0.619682184,22.94613607,0.9289275690000001,3.35364621,0.700027423,1.021015263,0.8818091229999999
1,9,high,293,3.0,6,9.0,12.97625691,2.242497734,0.0130381,0,1289459,0.5166952920000001,13.90441453,0.8619804409999999,2.798029987,0.529961319,1.081676431,0.846141756
0,9,medium,227,7.483314774,5,5.0,3.5320386260000003,0.59429483,0.783552789,0,1289933,0.582685616,14.53123946,0.966238382,2.6920886289999997,0.577038415,1.022982365,0.965267013
7,6,medium,327,6.403124237,6,2.0,2.283514498,0.083997832,1.077618597,0,1289941,0.6011908970000001,19.85296847,0.9667550540000001,3.161581763,0.677542608,0.992407154,0.937359567
0,2,medium,367,11.53256259,6,2.0,2.48560659,-3.5717673839999997,1.8034827930000001,0,1290036,0.64061619,23.78672594,0.9515222720000001,3.189577022,0.650576257,1.003011574,0.9510720859999999
2,3,high,523,10.58300524,8,2.0,2.141789255,-1.5379523780000002,1.702444145,0,1290874,0.650070787,32.77958011,0.9561447940000001,3.918533897,0.964246767,0.865028859,0.771916571
0,4,high,324,4.582575695,6,2.0,2.238245245,0.5034430089999999,0.93855724,0,1290876,0.5456091479999999,17.06519991,0.910885554,2.9147792060000004,0.449456355,1.20973869,0.9229580629999999
7,1,medium,276,9.433981132000001,5,3.0,2.906053682,-723.7414695,19.29167591,0,1291062,0.669821899,22.0525943,0.983265892,3.069232612,0.644925551,1.024426286,0.9827735240000001
0,5,high,310,4.898979486,5,2.0,2.282020062,0.071289039,1.0835175129999999,0,1291119,0.5921586320000001,17.728738399999997,0.9491327070000001,3.1860138910000004,0.8805746459999999,0.829562074,0.834037994
6,8,high,340,6.403124237,7,1.0,1.840135645,-1.955953615,1.791953095,1,1291145,0.6315111760000001,25.15909556,0.91990519,3.4143264810000002,0.655063491,1.083265409,0.8940098040000001
6,9,medium,258,12.72792206,6,2.0,2.166392642,-0.216954637,1.2890251640000001,0,1291347,0.7133985290000001,24.54316707,0.976966828,3.397235026,0.895859787,0.901586271,0.946531034
4,8,medium,540,18.94729532,8,2.0,2.181696304,-2.3181808680000002,1.845813647,0,1291677,0.709610345,42.60984565,0.968137213,3.8018500619999998,0.667593523,1.079238307,0.9665262809999999
5,10,medium,436,16.79285562,7,5.0,2.796520212,0.47585119200000003,1.0443787,0,1291998,0.6906729290000001,32.98640949,0.964299995,3.88861057,1.01743806,0.8501644340000001,0.830772327
2,2,medium,288,6.708203932000001,6,2.0,2.1777568290000002,0.422322459,1.029273342,0,1292218,0.587255906,17.81753111,0.9157220970000001,3.124775352,0.722953721,0.9635206040000001,0.8531618040000001
2,0,low,318,10.53565375,6,3.0,2.820227376,-0.821441065,1.194164834,0,1292912,0.593152826,19.2161175,0.966119885,2.8250475230000003,0.40818969299999996,1.244731862,0.9563727790000001
0,5,medium,233,9.539392014,6,2.0,2.458468612,-1.8197018530000002,1.479690314,0,1293110,0.626563888,17.78336424,0.962208718,2.885530232,0.583286069,1.075653333,0.9618254909999999
2,4,high,322,8.717797887,6,2.0,2.194289702,-0.069634082,1.211230275,0,1293150,0.670272827,26.37465646,0.958026205,3.343749794,0.6505272529999999,1.0749813540000002,0.958961072
6,3,high,451,8.94427191,7,2.0,2.2072650609999998,0.082030483,1.143291265,0,1293173,0.623441287,25.68643741,0.95963339,3.58359414,0.8869425959999999,0.866390496,0.8485864609999999
1,8,medium,312,9.16515139,6,2.0,2.278915846,-1.494974251,1.5530161930000002,0,1293221,0.662332033,24.913405800000003,0.971657137,3.326696125,0.6875962290000001,1.034731898,0.961116988
0,10,high,351,6.0,5,3.0,3.0074432030000002,0.036021804,0.904713322,0,1293242,0.550625519,16.38073077,0.951747435,2.9154893719999997,0.59000737,1.008111867,0.9382812509999999
2,2,medium,353,4.472135955,6,2.0,2.3032151659999998,0.290240089,0.9809103709999999,0,1293405,0.562978994,18.46056822,0.938259773,3.039564515,0.54946878,1.089097982,0.931948012
2,5,medium,220,3.741657387,4,5.0,4.193903954,-0.305497141,0.8453751759999999,0,1293498,0.546920117,12.58596252,0.93266391,2.70438034,0.6572396970000001,0.951252476,0.896855108
3,5,low,184,3.605551275,4,2.0,2.487638113,-0.077678439,0.992268965,0,1293651,0.563172445,11.72108494,0.942119857,2.636064584,0.7455416859999999,0.868106115,0.890519725
7,0,low,263,4.69041576,6,2.0,2.335147991,-3.2397737039999996,1.877427793,0,1293756,0.621024467,19.04655029,0.9160040340000001,3.166546854,0.788427551,0.9265321809999999,0.8506798959999999
1,3,high,520,9.899494937,8,2.0,2.194856016,-3.031485335,1.984545134,0,1293936,0.659401138,33.50647204,0.952538455,3.938497499,1.007232966,0.840204504,0.761386542
4,1,high,342,12.64911064,5,2.0,2.4398287119999997,-1.358358374,1.3877427930000001,0,1294243,0.711631088,25.83159692,0.9758001959999999,3.4589642210000004,1.052531705,0.755053876,0.96306071
3,9,medium,584,13.78404875,9,2.0,2.181421191,-0.87297499,1.480598505,0,1294277,0.642996606,35.67247467,0.964791087,3.72036582,0.631024071,1.083627511,0.9457622090000001
4,0,medium,283,9.38083152,6,2.0,2.253077535,-3.3368476210000004,1.981113476,0,1294366,0.726225096,24.07061095,0.976485177,3.588383973,1.406346576,0.6152655539999999,0.759532895
2,5,high,330,5.099019514,7,2.0,2.253280229,-0.25941017,1.223683568,0,1294448,0.573194546,19.55293516,0.91000594,3.070527203,0.498673937,1.1797933109999998,0.924477758
4,3,high,641,20.174241000000002,8,2.0,2.287033062,-8.992699166,2.828953212,0,1294694,0.7471906779999999,46.37526832,0.9926529070000001,4.317896625,1.33527699,0.701717384,0.779204207
2,10,medium,383,4.795831523,7,2.0,2.235128705,-0.273576289,1.2443572920000001,0,1295067,0.571478109,20.82229203,0.9103962590000001,3.212357913,0.5693225439999999,1.100238265,0.8915110209999999
4,6,medium,221,4.898979486,4,2.0,2.40661528,-0.404588988,1.1513990040000002,0,1295478,0.59793385,14.68663017,0.95251385,2.9088470010000003,0.83523354,0.839863441,0.884461354
1,9,medium,337,11.13552873,7,2.0,2.133509929,-0.411383947,1.387951498,0,1295492,0.6951510909999999,31.20791929,0.978502798,3.4308746539999997,0.555980054,1.2064305229999999,0.9882705079999999
2,0,medium,291,7.071067812000001,5,3.0,2.673851779,-0.6391275989999999,1.224238045,0,1295817,0.617527311,18.84960875,0.9672245209999999,3.0931432589999996,0.7508717779999999,0.919666468,0.9394665240000001
7,9,medium,266,8.888194417000001,5,6.0,3.3765316339999996,-2.099410203,1.3794332,0,1296422,0.61255414,20.03697285,0.963745561,2.743684169,0.279041778,1.537951406,0.9425609770000001
3,1,high,536,7.141428428999999,9,3.0,2.2808728719999998,-0.09962475300000001,1.335727139,0,1296732,0.616633248,33.87614382,0.910499471,3.668299793,0.5100657679999999,1.2363580029999999,0.914989541
2,0,low,217,3.8729833460000003,5,2.0,2.2821373119999997,0.09310475800000001,1.075172869,0,1296828,0.600807263,14.75019989,0.9249249540000001,2.959806364,0.909202985,0.8004542490000001,0.806672365
2,5,medium,234,3.464101615,6,2.0,2.2852134719999997,0.444988559,0.927453262,0,1296943,0.540920989,13.93902396,0.8890727509999999,2.7286281060000004,0.479845112,1.17331618,0.902559483
1,0,low,153,9.327379053,2,2.0,2.826452086,-688.9514297000001,18.35841686,0,1296993,0.749161854,14.45252626,0.8827318679999999,2.9032896889999997,1.49953349,0.46294736200000003,0.893896941
0,7,high,324,5.744562647,6,2.0,2.454559117,-19.81263276,3.7213834169999997,0,1297427,0.627179093,19.13635164,0.903148607,3.320164408,1.193039157,0.652449474,0.690906028
6,0,medium,337,8.062257748,7,2.0,2.209143222,-0.21593549199999998,1.2486846759999999,0,1297633,0.6317337820000001,24.64018578,0.9571874159999999,3.241549496,0.527490954,1.185391876,0.9681685590000001
3,8,low,306,6.244997998,5,3.0,2.9654306480000003,-3.4188571619999997,1.60024679,0,1297726,0.586120466,17.40822098,0.964924848,2.913941799,0.5995890939999999,1.0157838609999998,0.962117542
5,5,medium,290,6.708203932000001,5,2.0,2.508943043,-7.848103247,2.416865231,0,1298011,0.61488651,19.14708651,0.9403293620000001,3.081880216,0.714149878,0.950641203,0.9168579020000001
5,6,high,328,7.937253932999999,7,4.0,2.686433098,0.48379052899999997,1.014885561,0,1298276,0.6386345760000001,25.685536499999998,0.9489524009999999,3.1827968889999996,0.427850155,1.326891321,0.97580464
3,6,medium,261,22.82542442,5,2.0,2.213612985,-37.86641339,5.604275577999999,0,1298381,0.96768198,36.37736111,0.973959492,3.958747621,1.937089532,0.479203617,0.832610283
3,5,high,227,3.0,5,2.0,2.509213165,0.263059589,0.854144605,0,1298561,0.517977373,12.25549934,0.9326645370000001,2.485732788,0.38526702700000004,1.245522055,0.9629569379999999
7,10,low,149,5.291502622,3,2.0,2.706344614,0.35520951700000003,0.71429728,0,1299271,0.534879301,9.662811557000001,0.912660777,2.251644087,0.5112955029999999,1.041166725,0.9136313629999999
0,2,high,347,10.19803903,5,2.0,2.509908563,-414.4121066,16.02141781,0,1299314,0.689370578,23.64999357,0.929965033,3.5231532910000003,1.332167387,0.6143828020000001,0.731917025
3,4,medium,309,3.741657387,6,2.0,2.412441285,-1.1245880879999999,1.3482416119999998,0,1299334,0.550892495,16.29282621,0.917589725,2.9256352789999998,0.559571058,1.067671397,0.9072794940000001
6,10,medium,332,19.49358869,7,3.0,2.504150332,-5.704519372000001,2.255783189,0,1299460,0.776909422,35.33024913,0.980490958,3.508895735,0.706461349,1.05534828,0.974575744
6,6,low,286,11.66190379,6,2.0,2.260914413,-0.128016273,1.172672848,0,1299713,0.652595456,22.31952989,0.96904856,3.1037573419999998,0.572640131,1.1191971170000001,0.9641677329999999
0,9,medium,310,6.164414002999999,6,2.0,2.3336289359999998,-0.503647292,1.236119048,0,1299852,0.6015274420000001,20.40040717,0.9477704659999999,3.038861858,0.509155947,1.1643219409999999,0.965606497
7,7,medium,336,4.898979486,6,2.0,2.291971881,0.12501949099999998,1.0554000270000001,0,1299928,0.558245896,18.91186866,0.9167069170000001,2.9209401589999997,0.37947828200000006,1.318027632,0.959780295
7,4,medium,285,3.16227766,5,4.0,3.347539705,1.084027581,0.592612205,0,1300290,0.508118041,13.84889236,0.917013634,2.535155984,0.28064009300000003,1.435457702,0.967285196
7,3,medium,428,3.741657387,9,13.0,11.69256639,2.585176149,0.08038367,0,1300516,0.5419265839999999,21.85213393,0.834743751,3.198073533,0.38158374799999994,1.354860603,0.872083389
0,5,medium,328,8.426149772999999,6,4.0,2.876246472,-1.6057391909999998,1.4122805530000002,0,1300821,0.63898075,23.72567391,0.97487512,3.19225989,0.559872406,1.133435813,0.978158503
1,3,high,375,7.549834435,6,2.0,2.195410097,-0.024865658,1.193913025,0,1301300,0.64199129,25.11325029,0.963782563,3.5024856460000002,0.847816763,0.90468945,0.8816875590000001
6,1,medium,352,17.72004515,7,2.0,2.282326663,-3.512981438,1.9836752640000002,0,1301403,0.72050233,29.84149458,0.976457079,3.646519105,0.997662245,0.834372091,0.935587508
7,2,medium,348,5.567764362999999,7,2.0,2.292492067,-0.43903385799999994,1.24878137,0,1301504,0.570755136,19.5586436,0.910743348,3.07518363,0.518779835,1.142231438,0.91593972
4,9,medium,202,3.16227766,4,4.0,3.966877998,1.156334702,0.44839493799999997,0,1301682,0.473871996,10.49797607,0.9041639709999999,2.135183466,0.16649250300000001,1.734019512,0.961881909
0,2,medium,287,3.741657387,5,10.0,13.03900334,2.345179008,0.014385493999999999,0,1301928,0.509912045,14.05631176,0.905658528,2.561856782,0.289890988,1.420795778,0.9580402790000001
3,10,medium,297,8.246211251,6,2.0,2.274670845,0.197514146,1.040814035,0,1302106,0.619661793,19.80874288,0.96467233,3.116291808,0.678764351,0.995457948,0.948524398
6,10,low,219,2.828427125,6,8.0,9.956421469,2.136201438,0.015254661000000001,0,1302467,0.48428315,12.82710437,0.817214462,2.3587984719999997,0.12470867699999999,2.03815895,0.966791662
0,10,medium,292,3.605551275,7,10.0,9.284919815,2.331348462,0.101223819,0,1302839,0.546465571,16.38629561,0.8538370120000001,2.9819395689999997,0.544937185,1.121077763,0.8350510309999999
4,9,medium,259,3.741657387,5,10.0,13.03900334,2.345179008,0.014385493999999999,0,1303055,0.544754451,13.52885543,0.932196415,2.741305137,0.635808693,0.954393458,0.9066294220000001
1,2,medium,247,4.472135955,5,2.0,2.3506800869999998,0.06570593400000001,1.033103538,0,1303139,0.58148423,14.77181901,0.950190929,2.954388865,0.8425154890000001,0.831108602,0.864038216
1,10,medium,269,5.099019514,5,2.0,2.29912139,0.708171718,0.78460779,0,1303755,0.5450058170000001,14.36650834,0.928515924,2.80262281,0.5716580179999999,1.043637844,0.9103308370000001
0,1,medium,340,7.937253932999999,6,4.0,3.045930235,-6.615214471,2.046970769,0,1303916,0.613977058,21.59165554,0.968628202,3.134037892,0.581205951,1.083217608,0.967149953
1,10,high,348,3.31662479,7,2.0,2.268334223,0.069364387,1.095134717,0,1304031,0.532130699,17.5146917,0.864762415,2.920581212,0.392609418,1.289727811,0.912076235
6,9,high,249,8.0,4,3.0,3.112555726,-11.78223611,2.469934014,0,1304325,0.595753999,16.97622783,0.960395345,2.705331627,0.401209384,1.275473252,0.953322373
1,8,medium,310,17.0,7,1.0,1.858664446,-1.9137625669999998,1.739721901,1,1304508,0.714326419,27.78349934,0.9544959540000001,3.392662042,0.743774803,1.002164993,0.950242754
3,10,high,327,9.746794345,5,2.0,2.559107784,-3.4338359389999997,1.7199496909999998,0,1304821,0.629537062,19.74759838,0.9675763159999999,3.1601120189999996,0.861011475,0.824779865,0.952014747
3,9,high,370,7.348469228,5,2.0,2.349186919,-0.7869997129999999,1.306449575,0,1305236,0.60881824,20.36140349,0.97036156,3.34651361,0.944180285,0.7960877129999999,0.864234938
4,4,high,362,5.196152423,6,2.0,2.227618323,0.7301898520000001,0.830930692,1,1305240,0.548576073,17.49136797,0.918731636,3.049038149,0.5885464429999999,1.043320828,0.888119615
4,2,medium,508,9.0,8,2.0,2.077167358,0.41503007700000005,1.134728162,0,1305248,0.620037388,29.87717878,0.9465750479999999,3.6767199230000003,0.708309972,1.0222525,0.8719877079999999
4,6,medium,307,6.8556546,6,2.0,2.2067660769999997,0.6854381890000001,0.8740479240000001,0,1305417,0.5831199260000001,17.1722462,0.9433683409999999,3.141840484,0.830858379,0.8602192390000001,0.855419294
0,5,medium,311,6.7823299829999995,6,4.0,3.013098931,0.373938916,0.9144412479999999,0,1305906,0.576166297,18.40243896,0.9530679209999999,2.930807845,0.460131368,1.2044954509999999,0.9615362390000001
4,10,high,365,9.273618495,6,2.0,2.314672643,-5.876494905,2.350831772,0,1305928,0.681446908,27.30964467,0.9764867979999999,3.611335375,0.996412141,0.8222549370000001,0.876755575
7,3,medium,315,12.60952021,6,2.0,2.3458766559999997,-0.894716565,1.33929884,0,1306328,0.654252147,23.39258638,0.976602992,3.1689436539999996,0.616740659,1.063354849,0.974283241
4,7,high,341,8.366600265,7,4.0,2.718154495,-1.881258331,1.547586244,0,1306397,0.6597685329999999,27.04721003,0.950336044,3.367385123,0.607123869,1.1215290390000001,0.9564524109999999
0,6,high,485,5.477225575,8,2.0,2.177966186,0.663611735,0.9121214529999999,1,1306423,0.5432278110000001,21.41730125,0.8981627000000001,3.1825199810000004,0.453655562,1.202079188,0.903020389
2,10,high,295,5.916079783,6,3.0,2.530748394,0.977454388,0.77756833,0,1306607,0.589977552,18.17819497,0.938560947,3.1237566310000004,0.70177352,0.9787454290000001,0.886438708
1,2,high,324,3.605551275,6,2.0,2.332333471,0.032412174,1.058703873,0,1306627,0.520496339,15.89183654,0.882341425,2.774784385,0.35041056600000003,1.3358125809999999,0.9324941609999999
3,5,medium,286,6.557438524,5,5.0,4.076148485,-444.1382411,11.86105289,0,1306890,0.566354845,16.51413725,0.9394166429999999,2.7946893060000004,0.446092685,1.202533363,0.9407120379999999
7,3,high,397,12.12435565,5,5.0,3.667810368,-539.3989276000001,14.40113618,0,1307364,0.621578427,22.13933925,0.9611749940000001,3.27258013,0.780688973,0.894519955,0.952901969
7,8,high,391,10.77032961,6,2.0,2.330307662,-2.822233507,1.8002310080000001,0,1307705,0.679460187,27.90188111,0.985770481,3.56125911,0.909273841,0.86179188,0.940533185
0,5,high,360,5.0,7,2.0,2.196921116,-0.414050415,1.325626521,0,1308777,0.610518473,21.94837886,0.892310108,3.4406747710000003,0.911032423,0.84987564,0.7325166809999999
5,3,high,321,7.348469228,6,1.0,1.856971674,-2.496013029,1.9084024730000002,1,1308844,0.63582227,23.77442713,0.9513673979999999,3.3345139839999995,0.654644592,1.072623388,0.92647837
0,7,high,282,5.656854248999999,6,2.0,2.333075673,-1.5504285309999999,1.51758297,0,1309204,0.605290322,18.43745503,0.936707878,3.13072686,0.75715724,0.932833072,0.879776587
1,0,high,394,5.567764362999999,8,2.0,2.184398571,-0.213408144,1.270511269,0,1309222,0.5750092529999999,22.74154785,0.89940967,3.216501381,0.456321597,1.249124875,0.919412813
0,2,medium,326,5.830951895,7,1.0,1.78175841,-0.544562457,1.406449956,1,1310442,0.5917209139999999,22.37882038,0.9037243429999999,3.106949877,0.389520432,1.373380069,0.95667072
6,3,medium,336,3.8729833460000003,7,1.0,1.769411866,-0.265252893,1.299281187,1,1310455,0.540173354,19.34245012,0.8628313879999999,2.897417945,0.258463578,1.5884532619999998,0.9524891259999999
1,9,medium,352,4.0,6,2.0,2.322630909,0.463798875,0.890539923,0,1310566,0.5379024379999999,16.60521252,0.923215819,2.928346073,0.511427697,1.1073353879999999,0.921153015
5,6,medium,319,7.0,7,4.0,2.53829087,0.957545037,0.9295479729999999,0,1310773,0.644682184,25.91815802,0.941654199,3.3647032639999996,0.570943645,1.182991855,0.944363079
7,8,high,407,8.544003745,7,3.0,2.594931248,-0.464649731,1.223789131,0,1310792,0.614332207,23.67448211,0.972634601,3.352049585,0.704330793,0.979190888,0.940165102
3,6,low,222,5.0,4,2.0,2.8128312710000003,-482.4790835,15.47771475,0,1310952,0.5690646779999999,13.658843,0.939400508,2.628955772,0.5844606179999999,0.9957233040000001,0.938136405
2,1,medium,286,6.557438524,7,2.0,2.180672344,-0.609554707,1.402195927,0,1311071,0.634065541,20.81181706,0.929493947,3.3532206889999996,0.9067277990000001,0.866164658,0.8098960190000001
4,5,medium,274,4.582575695,5,3.0,2.827937998,-0.89342358,1.2067823290000002,0,1311181,0.56070074,16.77351541,0.938223189,2.680855864,0.321846645,1.3968849190000001,0.973612921
4,4,medium,330,10.14889157,7,8.0,3.497647507,0.360700377,0.9703132520000001,0,1311391,0.668635736,24.93884275,0.9775706470000001,3.4257084439999996,0.8568791720000001,0.89471517,0.935761154
6,7,high,313,13.07669683,5,2.0,2.53099565,-14.5161437,3.129933421,0,1311489,0.720903975,25.16612848,0.965235273,3.4137734010000003,1.055586332,0.753105947,0.9527146559999999
6,4,high,333,8.062257748,6,2.0,2.26349569,0.04339007,1.1092722,0,1311812,0.6269172120000001,21.48975955,0.968292798,3.305906246,0.814611883,0.9006483609999999,0.912279865
2,8,medium,339,5.099019514,7,2.0,2.222635882,0.56336001,0.92314816,0,1311869,0.559654825,18.11035596,0.9194459909999999,3.049081045,0.551069514,1.099529512,0.904646154
7,3,medium,297,6.480740698,5,2.0,2.52832171,-4.072419163999999,1.8527797019999999,0,1311871,0.602313962,18.52026491,0.9697802040000001,2.9827601319999997,0.6194437770000001,1.015839967,0.9664021690000001
