,Filename,Prompt,Language,Score Level,total word,distance,Hpoint,xmin,alpha,mu,sigma,logtrue,file,pl_s,pl_C,pl_R2,log_d,log_m,log_k,log_R2
9846,1593521.txt,P5,HIN,high,387,5.196152423,7,2,2.327062467,-2.483541683,1.733279516,0,1593521.txt,0.589891765,22.83726338,0.92811408,3.219665905,0.525077415,1.152334414,0.939790569
9847,1593764.txt,P2,HIN,high,371,7.071067812,6,2,2.230737649,-0.755487339,1.398594115,0,1593764.txt,0.626500176,21.97947179,0.941969421,3.529226082,1.122739079,0.724580057,0.712007425
9848,1594051.txt,P1,TEL,medium,322,5.196152423,5,2,2.489705938,-1.244420384,1.322847712,0,1594051.txt,0.5628418,17.0162202,0.946418832,2.915685789,0.557039119,1.057572626,0.945735387
9849,1594304.txt,P1,SPA,high,363,5.291502622,8,1,1.825606013,-1.177176807,1.566383022,1,1594304.txt,0.576229874,21.73717036,0.898807333,3.159765337,0.448333462,1.264181161,0.921572785
9850,1594465.txt,P4,DEU,high,307,7.745966692,6,5,3.530755379,0.311398638,0.852843458,0,1594465.txt,0.580075148,17.77012105,0.951271387,2.997131248,0.592427401,1.050992472,0.936888826
9851,1594720.txt,P2,JPN,high,395,8.660254038,8,2,2.079246992,0.642420322,1.023479867,0,1594720.txt,0.616743009,27.20614874,0.930055502,3.281977258,0.41212804,1.340921311,0.966165907
9852,1594854.txt,P1,ITA,low,140,2.449489743,4,6,8.225697863,1.863840559,0.018484127,0,1594854.txt,0.495702894,9.012103014,0.829930983,2.229527724,0.3895288,1.266655098,0.871023723
9853,1594875.txt,P4,JPN,medium,333,17.34935157,5,2,2.276450936,-4.761515524,2.214843546,0,1594875.txt,0.785586275,33.3391955,0.987404462,3.796231902,1.212574224,0.740709928,0.921587902
9854,1594920.txt,P3,DEU,high,494,7.211102551,7,2,2.190695293,-0.306250501,1.296232751,0,1594920.txt,0.611303839,27.51369634,0.948789483,3.582200488,0.724344667,0.987575811,0.880851429
9855,1596015.txt,P2,FRA,medium,325,4.795831523,7,2,2.361876206,-5.204962465,2.192592284,0,1596015.txt,0.580601378,18.87568323,0.882899594,3.176895832,0.718683756,0.95932542,0.817297448
9856,1596333.txt,P7,HIN,medium,304,10.34408043,6,2,2.218164478,-0.198544271,1.234635921,0,1596333.txt,0.680437807,24.60841752,0.982399662,3.409827225,0.854581209,0.908557695,0.943879482
9857,1596815.txt,P5,KOR,medium,232,3.16227766,4,4,3.966877998,1.156334702,0.448394938,0,1596815.txt,0.487875964,10.65776482,0.900247773,2.434331023,0.438938468,1.137232889,0.90708304
9858,1596937.txt,P2,TUR,medium,342,5.567764363,8,1,1.798163507,-0.897984518,1.520104115,1,1596937.txt,0.598395684,23.42723234,0.900276612,3.225705191,0.460482467,1.27954611,0.932465715
9859,1597138.txt,P7,DEU,medium,375,4.898979486,7,2,2.28172991,-1.460315089,1.541119146,0,1597138.txt,0.589811011,21.40243026,0.925976984,3.304502782,0.694857128,0.991545212,0.867726475
9860,1597504.txt,P1,TEL,medium,274,3.872983346,7,1,1.764820899,-0.99526442,1.630530096,1,1597504.txt,0.531525672,17.46092231,0.808685303,2.836298854,0.245593504,1.676099319,0.914997981
9861,1597794.txt,P6,KOR,medium,249,8.94427191,6,2,2.186555723,-0.170275948,1.253317706,0,1597794.txt,0.636955864,20.38602237,0.941994818,3.131063199,0.62779059,1.094347003,0.930813871
9862,1597869.txt,P4,FRA,medium,214,5.291502622,5,2,2.565468899,-0.918166139,1.191485641,0,1597869.txt,0.581888543,14.18351475,0.966405362,2.686224711,0.575325168,1.037249292,0.966903036
9863,1598191.txt,P5,ZHO,medium,230,3.872983346,5,2,2.254322779,0.137763435,1.080401296,0,1598191.txt,0.593435553,14.07397214,0.928087829,2.981328395,1.072683665,0.683750931,0.746643507
9864,1598195.txt,P7,HIN,medium,302,21.40093456,7,2,2.179777784,-0.962677606,1.50730615,0,1598195.txt,0.75069475,32.43634411,0.964123606,3.302823786,0.518263301,1.244894382,0.931432209
9865,1598284.txt,P7,DEU,medium,406,4.795831523,8,2,2.111508364,0.56508928,1.027634058,1,1598284.txt,0.561792103,23.689506,0.888849559,3.061671857,0.258871098,1.590422292,0.972494333
9866,1598574.txt,P2,FRA,low,154,8.888194417,4,2,2.417273682,-1.551389824,1.449882425,0,1598574.txt,0.722081896,17.58055861,0.979635318,2.885167733,0.75682415,0.967529749,0.980595147
9867,1598593.txt,P4,FRA,high,324,4,6,2,2.449844381,-3.599616234,1.838163766,0,1598593.txt,0.568267071,16.49881518,0.919077829,3.100758492,0.853400159,0.822736158,0.801515387
9868,1598715.txt,P6,ITA,medium,392,7.071067812,7,2,2.342328074,-18.11997055,3.745055134,0,1598715.txt,0.623424309,24.00982364,0.925700671,3.527322339,0.928608824,0.84277583,0.779072914
9869,1598831.txt,P2,HIN,high,350,4.69041576,7,2,2.163636002,0.231175836,1.124535891,0,1598831.txt,0.585186533,20.17073872,0.895969111,3.307727894,0.761261382,0.944329767,0.793476319
9870,1599051.txt,P6,ARA,medium,325,16.0623784,6,2,2.391205989,-6.075184365,2.2960932,0,1599051.txt,0.721917274,29.58576973,0.985793193,3.306439066,0.632636806,1.075097065,0.977790237
9871,1599186.txt,P2,TEL,medium,253,15.87450787,6,2,2.222346852,-0.385657227,1.293092824,0,1599186.txt,0.752826791,27.39230546,0.977525814,3.278553733,0.696672106,1.054661843,0.972639503
9872,1599214.txt,P2,HIN,high,330,4.123105626,7,2,2.297926957,-0.155253812,1.151908291,0,1599214.txt,0.560894352,18.12732559,0.90652377,3.033791058,0.54148553,1.111088289,0.902820957
9873,1599264.txt,P2,DEU,high,444,14.6628783,7,2,2.383485525,-2.967208978,1.779277297,0,1599264.txt,0.615374617,25.01292697,0.957321355,3.301012242,0.615278555,1.041278586,0.948954759
9874,1599282.txt,P4,HIN,medium,297,15.32970972,6,2,2.355311367,-1.158907472,1.401772624,0,1599282.txt,0.670771624,21.70309619,0.950776217,3.300172939,0.948129794,0.810217331,0.940041429
9875,1599482.txt,P4,DEU,high,352,5.385164807,6,2,2.317717309,-0.685178912,1.302775956,0,1599482.txt,0.591810345,20.76658942,0.926078217,3.182724912,0.621807574,1.044326663,0.910477241
9876,1599488.txt,P5,FRA,high,335,17.52141547,6,2,2.329367895,-2.875328636,1.81336462,0,1599488.txt,0.755964189,29.26197356,0.93244484,3.687399852,1.301934681,0.667951247,0.819965828
9877,1599863.txt,P6,JPN,medium,243,11.78982612,6,2,2.373717397,-3.994809196,1.977907977,0,1599863.txt,0.677409755,20.9117492,0.957448165,3.129397647,0.752147821,0.960663199,0.953124944
9878,1600280.txt,P3,TEL,medium,218,4.795831523,5,2,2.290931821,0.051902874,1.083783762,0,1600280.txt,0.627187782,16.244417,0.950072426,3.032138068,0.901192375,0.824443695,0.861546925
9879,1600455.txt,P3,JPN,medium,261,5.916079783,5,3,2.765061261,-10.68393134,2.631041635,0,1600455.txt,0.627660916,19.34047798,0.941835258,3.070158291,0.669939562,1.01466125,0.931341974
9880,1600589.txt,P4,FRA,medium,323,9.797958971,7,2,2.239807737,-1.879882316,1.682539623,0,1600589.txt,0.639557627,24.60496561,0.95799601,3.263457176,0.559904189,1.158867386,0.959439755
9881,1600749.txt,P4,TEL,medium,318,13.60147051,5,2,2.36020096,-0.056595321,1.070673381,0,1600749.txt,0.657412255,21.96743563,0.966887315,3.21246416,0.794518067,0.898168251,0.968739978
9882,1600880.txt,P1,TEL,low,187,4.123105626,5,2,2.224201179,0.554248667,0.926068199,0,1600880.txt,0.585365423,14.25212622,0.91388621,2.779860211,0.587682704,1.092638461,0.906810606
9883,1601003.txt,P5,ITA,medium,284,4.898979486,6,2,2.347677783,-1.204978791,1.419544941,0,1601003.txt,0.572792041,17.10172781,0.901263384,2.999506727,0.613713592,1.042107488,0.880944264
9884,1601251.txt,P7,FRA,medium,403,18.62793601,7,2,2.120485046,0.403845418,1.093981781,0,1601251.txt,0.704039015,32.76488031,0.977779823,3.586601106,0.730172407,1.016843689,0.968161587
9885,1601361.txt,P1,DEU,medium,266,3.605551275,6,2,2.328988792,-0.085775137,1.103440626,0,1601361.txt,0.551658999,15.31507371,0.90122072,2.857827812,0.541088168,1.101115486,0.897425117
9886,1601473.txt,P5,HIN,medium,403,16.40121947,6,3,2.550628012,-3.008036578,1.787436041,0,1601473.txt,0.667879665,26.42761923,0.969814309,3.544023862,0.966228222,0.812470823,0.930526087
9887,1601770.txt,P2,HIN,medium,286,2.828427125,6,7,7.509229948,1.827919715,0.200609554,0,1601770.txt,0.483876371,13.10154368,0.806367442,2.597284272,0.294174511,1.434805362,0.87253053
9888,1601782.txt,P2,ARA,high,404,7.937253933,8,9,5.07292233,-3.861685532,1.249509677,0,1601782.txt,0.577671565,22.74557457,0.899184027,3.280029615,0.517475533,1.178173864,0.879776726
9889,1601973.txt,P7,ITA,high,262,5.744562647,5,2,2.413327255,-0.050183366,1.03063327,0,1601973.txt,0.55583411,15.01024013,0.94730552,2.752723636,0.492268317,1.134296803,0.950686355
9890,1602184.txt,P7,HIN,high,368,13.78404875,6,2,2.361677069,-13.86843878,3.294721932,0,1602184.txt,0.739430001,34.30125304,0.98919125,3.621897814,0.826419477,0.949203379,0.980950897
9891,1602223.txt,P8,JPN,medium,302,4.123105626,5,2,2.45344017,-0.533036531,1.157277895,0,1602223.txt,0.537868961,14.50516097,0.934023272,2.858888295,0.635819357,0.965790281,0.896672922
9892,1602277.txt,P5,FRA,high,442,9.16515139,7,3,2.485558035,-8.34323117,2.627870531,0,1602277.txt,0.647015481,29.34326493,0.924009155,3.673656093,0.854857171,0.915112667,0.826557275
9893,1602465.txt,P4,ZHO,low,15,0,0,,,,,0,1602465.txt,-2.87E-09,0.999999995,0,2.20E-26,6.81E-26,0.999999985,0
9894,1603029.txt,P7,KOR,medium,217,5.567764363,4,4,3.435802821,-1.620751567,1.19720177,0,1603029.txt,0.595919707,14.63659737,0.960181903,2.862920435,0.748848936,0.908295733,0.927134988
9895,1603098.txt,P2,TEL,medium,368,11.61895004,7,2,2.233372168,-1.609757029,1.624128902,0,1603098.txt,0.660669233,24.29752342,0.963260109,3.634549558,1.190261179,0.708422048,0.777710378
9896,1603237.txt,P4,FRA,medium,323,6.480740698,7,2,2.284288651,-1.25827635,1.487527237,0,1603237.txt,0.613613645,22.22719488,0.952357421,3.158325776,0.53254064,1.161788021,0.963325173
9897,1603472.txt,P7,ARA,medium,212,7.681145748,5,3,2.767243062,-0.644304098,1.177979351,0,1603472.txt,0.618335481,16.47160848,0.958867699,2.847933053,0.591214819,1.077860682,0.957726539
9898,1603663.txt,P3,ZHO,high,472,16,8,2,2.211053456,-10.35482085,3.114573429,0,1603663.txt,0.722328256,38.61783803,0.979654012,4.03687557,1.088765217,0.821202132,0.837929331
9899,1603984.txt,P8,SPA,medium,283,6.782329983,6,2,2.520690068,-65.53365361,6.407076891,0,1603984.txt,0.653481765,20.62070714,0.97600039,3.233377188,0.896817946,0.836370277,0.923911724
9900,1604101.txt,P7,ARA,high,325,9.695359715,6,3,2.674161769,-6.648508011,2.240612375,0,1604101.txt,0.655228793,23.62290537,0.959693777,3.26878521,0.731738634,0.966323968,0.946577788
9901,1604202.txt,P1,TUR,high,362,4,7,2,2.19192693,0.472628637,0.993613151,0,1604202.txt,0.559862377,19.51086108,0.901873352,3.107480879,0.5048809,1.164694564,0.903140339
9902,1604220.txt,P2,SPA,high,324,5.196152423,6,2,2.131827527,0.656952465,0.96010143,0,1604220.txt,0.575783983,18.93694346,0.909529296,3.137394831,0.608044959,1.067798337,0.874047658
9903,1604338.txt,P5,TEL,high,370,7.141428429,6,3,2.460141185,-2.456349634,1.753943628,0,1604338.txt,0.649487385,23.40939674,0.948291449,3.478583941,1.064089496,0.745313531,0.806406727
9904,1604365.txt,P6,SPA,high,354,6,7,2,2.401744663,-1.902558825,1.543059401,0,1604365.txt,0.594168419,20.87908134,0.938581119,3.142679753,0.598910388,1.055809222,0.93453786
9905,1604419.txt,P3,ARA,low,80,2,2,4,5.809713858,1.492878404,0.026000192,0,1604419.txt,0.480146134,5.424985231,0.895688913,1.818918716,0.749997654,0.692720884,0.830608559
9906,1604474.txt,P3,TEL,medium,312,3.605551275,7,1,1.84338076,-1.594330268,1.671240456,1,1604474.txt,0.54037885,17.66128717,0.831441948,2.986732632,0.41902644,1.295796045,0.867179322
9907,1604615.txt,P5,JPN,medium,337,11.78982612,6,5,3.088496855,-55.92744229,5.244160815,0,1604615.txt,0.653446023,26.63602822,0.974696819,3.144502714,0.406587974,1.343501971,0.973642563
9908,1605034.txt,P4,FRA,high,312,8.124038405,7,2,2.167258705,0.423088915,1.039212058,0,1605034.txt,0.636929424,21.87369745,0.951646447,3.349346862,0.844823611,0.899051317,0.874160129
9909,1605098.txt,P5,FRA,low,308,12.489996,5,3,2.924247301,-222.3939399,10.56733187,0,1605098.txt,0.687369764,23.52956473,0.974170096,3.27318405,0.843078852,0.878293354,0.977192762
9910,1605251.txt,P8,KOR,low,223,4.582575695,5,3,2.942404702,0.002140382,0.937841077,0,1605251.txt,0.549315547,14.09269275,0.934948321,2.546960199,0.33916541,1.365193761,0.967187163
9911,1605278.txt,P7,FRA,high,290,7.937253933,5,2,2.261503829,0.251779209,1.03002678,0,1605278.txt,0.650791036,21.05657208,0.977591385,3.263718279,0.858575834,0.874328964,0.931423642
9912,1605502.txt,P5,ARA,medium,312,15.03329638,5,2,2.470750384,-1.563556191,1.413200061,0,1605502.txt,0.700574705,24.51619906,0.968630002,3.227969078,0.790864268,0.904670829,0.980102534
9913,1605603.txt,P2,ARA,medium,439,6.244997998,8,2,2.138902397,0.45699913,1.051176041,1,1605603.txt,0.577551864,23.79870474,0.906395265,3.323898314,0.524214548,1.162349937,0.901661187
9914,1605723.txt,P1,ITA,medium,322,4.795831523,7,2,2.24071871,0.617854261,0.880325182,1,1605723.txt,0.536062831,17.41171258,0.900152712,2.77952303,0.287705047,1.476689993,0.961144644
9915,1605730.txt,P7,ARA,low,187,8.544003745,4,2,2.420618319,-2.017200909,1.55380305,0,1605730.txt,0.728446566,18.29553363,0.958938802,3.122825555,1.156051548,0.688145229,0.901896708
9916,1605992.txt,P2,TEL,medium,254,4,5,6,5.214496257,0.525293589,0.602334206,0,1605992.txt,0.508408924,12.63161615,0.9208358,2.505612953,0.348838916,1.300255339,0.949668451
9917,1606808.txt,P6,ZHO,low,410,8.124038405,8,1,1.774662678,-2.100974238,1.986318276,1,1606808.txt,0.642561222,32.50263291,0.89949293,3.651043021,0.560701355,1.22815319,0.897328493
9918,1606838.txt,P4,ARA,high,416,5.916079783,7,2,2.367306358,-5.789027735,2.279060217,0,1606838.txt,0.606302704,24.47189307,0.894811858,3.394133365,0.699142383,0.991317997,0.85581128
9919,1606909.txt,P1,ZHO,high,319,8.888194417,5,3,3.025803657,-5.003029199,1.792939538,0,1606909.txt,0.590938872,18.11156712,0.95147248,2.805720426,0.489810442,1.112706714,0.945588997
9920,1607000.txt,P8,HIN,medium,293,7.549834435,6,2,2.421960844,-0.883365433,1.277975152,0,1607000.txt,0.585647031,16.43046599,0.951034075,3.056921908,0.834960805,0.838470337,0.890236477
9921,1607064.txt,P3,JPN,medium,217,6.08276253,6,1,1.777709236,-0.824146132,1.534995892,1,1607064.txt,0.608011825,18.86010366,0.891347993,2.962981967,0.421826334,1.382328894,0.931866899
9922,1607315.txt,P5,ITA,medium,348,13.52774926,7,2,2.092346724,0.181165475,1.217589765,0,1607315.txt,0.688345276,30.59824197,0.971456354,3.431317571,0.566804671,1.186809894,0.969331284
9923,1607351.txt,P4,ZHO,medium,314,18.13835715,6,5,3.362290934,-617.56054,16.4824306,0,1607351.txt,0.736378609,29.45659534,0.963226927,3.284431183,0.630351471,1.086018657,0.948630225
9924,1607441.txt,P8,FRA,medium,312,6.480740698,6,2,2.340252753,-1.469335417,1.492829311,0,1607441.txt,0.642028469,21.81277014,0.956739811,3.313963546,0.856282136,0.877412394,0.891071998
9925,1607468.txt,P4,TUR,medium,264,19.31320792,6,2,2.315978619,-1.393305256,1.494854781,0,1607468.txt,0.754343777,27.2058665,0.959342928,3.285503048,0.756105234,0.984782028,0.960768507
9926,1608155.txt,P5,JPN,medium,419,7.071067812,7,2,2.073497325,0.904210804,0.879774119,1,1608155.txt,0.581907164,24.23593681,0.92925093,3.128383484,0.342024652,1.410585497,0.95547122
9927,1608449.txt,P4,ITA,low,307,9.110433579,7,2,2.193991864,0.230480268,1.096753742,0,1608449.txt,0.623698679,23.48707234,0.95844447,3.018242574,0.354222663,1.423242535,0.975812997
9928,1608609.txt,P3,HIN,medium,385,6.32455532,7,10,4.72861006,2.117216062,0.38856617,0,1608609.txt,0.60435186,22.59845499,0.92778318,3.427102184,0.809764226,0.914364831,0.826149812
9929,1608925.txt,P4,FRA,high,401,19,7,4,2.789558025,-230.0653813,11.28772418,0,1608925.txt,0.728907775,34.37044457,0.984889169,3.589867765,0.751822011,0.996690577,0.982908598
9930,1608927.txt,P7,TUR,medium,348,21.28379665,7,2,2.10408195,0.13162031,1.224607853,0,1608927.txt,0.706488004,31.75103731,0.952023857,3.375741478,0.526003658,1.225085364,0.936220981
9931,1609314.txt,P4,SPA,high,349,20.29778313,6,2,2.354819618,-4.394056894,2.06705028,0,1609314.txt,0.727803541,27.74020105,0.953134384,3.640069022,1.190519474,0.712398879,0.925838174
9932,1609400.txt,P5,ARA,medium,435,5.196152423,8,2,2.347466105,-2.73446502,1.766186336,0,1609400.txt,0.57695334,21.42664407,0.910110749,3.372734514,0.778476839,0.909419082,0.805526524
9933,1609417.txt,P5,ARA,low,346,10.63014581,7,2,2.235743731,-4.238792619,2.169219868,0,1609417.txt,0.686729623,27.91330969,0.970696945,3.634234682,0.962690382,0.86120102,0.873961862
9934,1609648.txt,P3,ITA,medium,354,4.242640687,7,2,2.247454953,-0.850189925,1.410306262,0,1609648.txt,0.583822345,19.74182323,0.886809361,3.305808383,0.816094472,0.893939355,0.764686753
9935,1609903.txt,P8,ZHO,high,326,5.099019514,6,4,3.270000456,-0.545961753,1.049580409,0,1609903.txt,0.565664875,17.20346024,0.938095696,3.07702492,0.687437615,0.963045707,0.883130945
9936,1610071.txt,P7,ZHO,medium,321,8.246211251,6,2,2.271428438,-0.083047005,1.148549575,0,1610071.txt,0.639999927,21.64956068,0.952400795,3.322092501,0.878831516,0.858476807,0.883099232
9937,1610122.txt,P8,KOR,high,364,7.483314774,6,2,2.413301452,-2.155309121,1.588573613,0,1610122.txt,0.609133141,21.7921455,0.960475337,3.204786049,0.657956106,1.003100159,0.946324719
9938,1610283.txt,P4,TEL,medium,315,36.26292873,5,2,2.308116053,-19.61150086,3.945487147,0,1610283.txt,0.978102522,43.04092125,0.933409047,4.009167424,1.564670019,0.615100404,0.965055181
9939,1610463.txt,P3,KOR,high,329,11.18033989,6,6,3.738673029,-525.2668249,14.025215,0,1610463.txt,0.631052901,24.21135479,0.96239398,3.018809185,0.35486368,1.407698451,0.954006109
9940,1610539.txt,P7,ARA,medium,349,6.403124237,6,2,2.366697515,-19.08298623,3.7948478,0,1610539.txt,0.623333962,24.27438026,0.888309693,3.344925307,0.670697212,1.037352668,0.870768137
9941,1611162.txt,P4,DEU,high,371,12.56980509,6,2,2.411362543,-7.979795751,2.539985075,0,1611162.txt,0.663035188,24.75125128,0.975655773,3.519824429,1.017250112,0.78376499,0.900077092
9942,1611251.txt,P7,DEU,medium,372,8.544003745,6,2,2.416652999,-4.127887864,1.961015995,0,1611251.txt,0.63547135,23.24444655,0.982324209,3.385063956,0.851733418,0.870811869,0.929256096
9943,1611340.txt,P1,HIN,high,512,9.539392014,8,2,2.31831897,-7.512841669,2.587641324,0,1611340.txt,0.654432937,32.65988682,0.952536234,3.761772374,0.851673963,0.913060669,0.873642353
9944,1611397.txt,P4,KOR,medium,322,6.164414003,5,2,2.27553111,-0.387348576,1.246433283,0,1611397.txt,0.603649422,19.77839427,0.947760507,3.206482744,0.743118734,0.944691463,0.895529993
9945,1611749.txt,P1,ARA,medium,322,4.795831523,7,2,2.191556031,0.469069806,0.995597857,0,1611749.txt,0.55908393,20.22253261,0.912173848,2.826234378,0.223895274,1.672421495,0.985710824
9946,1611847.txt,P2,KOR,high,450,10.81665383,9,2,2.128515191,-0.544378695,1.43544318,0,1611847.txt,0.622379662,28.88675582,0.935190117,3.539823691,0.603720797,1.118703875,0.907171573
9947,1612027.txt,P3,ZHO,medium,310,4.472135955,6,2,2.278610655,0.565816187,0.875585559,0,1612027.txt,0.542672239,15.93307644,0.91417636,2.894411253,0.519723353,1.111042664,0.908914306
9948,1612549.txt,P1,KOR,medium,178,2.828427125,4,2,2.887238194,-0.53891676,0.924948078,0,1612549.txt,0.462748634,8.494804801,0.920914639,2.089652973,0.344354109,1.224066745,0.945766735
9949,1613616.txt,P7,FRA,high,410,4.898979486,7,2,2.331672654,-1.496514086,1.506516761,0,1613616.txt,0.587857502,22.44477173,0.914219387,3.293889181,0.642268044,1.025671901,0.886158634
9950,1613649.txt,P3,HIN,high,331,7.141428429,7,2,2.201973221,-1.907239101,1.728033222,0,1613649.txt,0.656319943,23.70517984,0.94306737,3.560757346,1.086354263,0.768769837,0.743360551
9951,1613800.txt,P5,ITA,medium,393,5.744562647,6,2,2.543942992,-205.6895919,11.15308762,0,1613800.txt,0.590924995,19.08756273,0.945443087,3.322990756,1.036877933,0.722342368,0.772927611
9952,1613828.txt,P1,SPA,high,367,7.810249676,6,3,2.518672451,-1.233753606,1.456326601,0,1613828.txt,0.626989709,24.19735917,0.947033325,3.341734542,0.682041262,1.015573476,0.925378926
9953,1614108.txt,P4,HIN,high,352,17.49285568,6,6,2.79692559,0.369431656,1.127800098,0,1614108.txt,0.747395143,29.04106456,0.977086109,3.754076229,1.354733929,0.6486321,0.87933477
9954,1614225.txt,P3,KOR,medium,316,6.782329983,6,2,2.314470438,-0.611785603,1.283365789,0,1614225.txt,0.580819877,19.12914241,0.939261374,3.022071826,0.50785489,1.159312176,0.944964995
9955,1614522.txt,P4,DEU,high,367,10,7,2,2.162959817,0.632968382,0.942508617,0,1614522.txt,0.649465068,26.24402312,0.978570218,3.292526862,0.574898359,1.121724825,0.979041572
9956,1614561.txt,P2,ARA,low,243,7.745966692,6,2,2.36558459,-2.840560927,1.770791579,0,1614561.txt,0.641554707,19.6696873,0.951159387,3.080918698,0.674317141,1.025850521,0.942637832
9957,1614640.txt,P6,JPN,high,544,8.485281374,9,2,2.110312292,-2.459783015,1.961906032,0,1614640.txt,0.634733215,34.24235138,0.904500301,3.942437924,0.855251863,0.946788852,0.732847024
9958,1614797.txt,P3,ARA,high,303,5.291502622,6,2,2.323222336,-0.077301799,1.105146054,0,1614797.txt,0.59390233,16.87390291,0.956157668,3.173910576,0.990473493,0.74984154,0.814289029
9959,1614816.txt,P1,DEU,high,327,6.633249581,6,2,2.439768194,-17.44376951,3.531845416,0,1614816.txt,0.63591058,21.60940355,0.910762942,3.353663123,0.962021248,0.801440884,0.787849518
9960,1614901.txt,P1,DEU,medium,328,5.477225575,7,3,2.633843717,-3.140839197,1.751322283,0,1614901.txt,0.582176365,21.15429825,0.920836629,2.96338255,0.348720003,1.396021064,0.973838336
9961,1614935.txt,P2,TEL,medium,261,11.48912529,7,2,2.023417608,0.00058813,1.366847015,0,1614935.txt,0.694712239,24.97703304,0.91713574,3.529219292,0.97994104,0.876767868,0.793620173
9962,1615168.txt,P3,ARA,medium,295,12,6,2,2.277274179,-4.015959384,2.082202436,0,1615168.txt,0.699737178,25.7006706,0.970790838,3.500185751,0.958633119,0.855242061,0.907600957
9963,1615705.txt,P7,ITA,high,397,11.48912529,5,2,2.388197716,-0.997939673,1.334479507,0,1615705.txt,0.656727056,24.81203728,0.979294178,3.455835555,0.940528789,0.812260223,0.940133904
9964,1615799.txt,P3,DEU,medium,279,3,6,9,11.83675039,2.2456684,0.013055589,0,1615799.txt,0.510618039,14.11207978,0.832746527,2.739225143,0.397247897,1.276612793,0.866878242
9965,1615987.txt,P1,KOR,medium,360,3.741657387,8,2,2.229234791,0.185325477,1.083394106,0,1615987.txt,0.533636501,18.45704729,0.862592588,2.942656775,0.350229155,1.368792541,0.921695378
9966,1616465.txt,P2,HIN,medium,313,3.741657387,6,2,2.227586368,0.356980461,1.013852039,0,1616465.txt,0.561716229,17.37924924,0.895272925,3.063395438,0.6238788,1.033599537,0.85588409
9967,1616597.txt,P1,ITA,medium,291,5.477225575,6,2,2.350624087,0.073103942,1.030777756,0,1616597.txt,0.54994161,17.26607588,0.887860606,2.746306742,0.314248127,1.424314968,0.952532765
9968,1616846.txt,P6,KOR,high,473,11.22497216,8,2,2.061830398,0.221555129,1.234778889,0,1616846.txt,0.626691039,30.48025463,0.9339648,3.625746173,0.627602059,1.105869092,0.89375123
9969,1617067.txt,P4,ITA,high,293,4.242640687,5,3,2.837082774,0.017410148,0.975483708,0,1617067.txt,0.55700968,14.86919351,0.951511459,2.95836641,0.777747959,0.862247997,0.875702393
9970,1617101.txt,P2,DEU,high,305,5.744562647,5,2,2.458806603,-2.495914638,1.622065517,0,1617101.txt,0.590929683,17.6023103,0.965884362,3.080444009,0.762749877,0.898998977,0.917888694
9971,1617285.txt,P7,FRA,high,337,4.123105626,7,2,2.309596334,-2.001133776,1.643045567,0,1617285.txt,0.56382831,18.35585321,0.899428129,3.116752149,0.621024293,1.037764083,0.861160363
9972,1617509.txt,P7,TEL,medium,323,28.35489376,6,5,2.944689336,-757.2793675,20.19770572,0,1617509.txt,0.829901525,36.51643066,0.944805308,3.757143377,1.0734352,0.825803686,0.962758306
9973,1618134.txt,P8,HIN,medium,470,8.602325267,6,2,2.334828808,-0.351910006,1.188046999,0,1618134.txt,0.612759519,24.62133783,0.975580996,3.418704918,0.766959008,0.916515203,0.936754151
9974,1618303.txt,P3,HIN,high,332,8.124038405,6,2,2.291359641,0.248631491,1.007194214,0,1618303.txt,0.596038995,20.205152,0.965084308,3.046911486,0.524789645,1.133093187,0.966698025
9975,1618407.txt,P7,DEU,medium,237,3,6,2,2.393732703,0.220682184,0.943495294,0,1618407.txt,0.519713859,13.03714068,0.890653576,2.589596873,0.389350449,1.269328932,0.931209972
9976,1618727.txt,P6,SPA,medium,295,4.582575695,5,6,4.223908646,-0.789980853,0.962227139,0,1618727.txt,0.563949817,16.06408661,0.94337447,2.959567475,0.659121112,0.973090488,0.907923462
9977,1619449.txt,P3,DEU,high,481,8.366600265,8,2,2.141670696,-0.094383142,1.270988931,0,1619449.txt,0.634456665,31.47408349,0.957662161,3.54836826,0.561316401,1.155973348,0.958990453
9978,1619515.txt,P3,KOR,medium,287,6.480740698,7,2,2.414683538,-936.3829415,24.92737147,0,1619515.txt,0.617313579,21.32866086,0.892282159,3.193668925,0.637949598,1.067938522,0.883130131
9979,1619632.txt,P3,ITA,medium,336,11.40175425,7,2,2.235213215,-0.27969361,1.246584886,0,1619632.txt,0.646451478,25.29235952,0.97120058,3.173187469,0.483058948,1.22715185,0.971314649
9980,1620205.txt,P6,ARA,medium,295,6.557438524,7,2,2.180254771,-1.951244846,1.761888085,0,1620205.txt,0.645874816,24.7762454,0.919295856,3.331915051,0.60919386,1.141824685,0.922306552
9981,1620341.txt,P2,TEL,medium,290,10.39230485,6,2,2.13448664,-0.182812998,1.309382755,0,1620341.txt,0.709639993,26.67052017,0.977753974,3.535644626,0.943053963,0.881314117,0.910630381
9982,1620431.txt,P7,SPA,medium,188,5.567764363,4,3,2.952811047,0.505042275,0.782046027,0,1620431.txt,0.582356803,13.13848179,0.942247361,2.641421355,0.604185373,1.018104924,0.937774319
9983,1620717.txt,P7,HIN,high,307,5.291502622,6,2,2.523237595,-36.31322345,4.810645095,0,1620717.txt,0.602114318,18.60904902,0.933792611,3.138938662,0.801014327,0.879706884,0.868025129
